Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,RE24,NameASCII,PlayerId,MLBAMID
"Joey Gallo","- - -",153,616,38,90,77,6,0.180194805,0.34577922,0.259036145,0.245967741,0.19879518,0.35064935,0.457831325,0.3484881172984009,0.352,122.55962644377595,1.9445871564093977,18.95891014362252,3.3624266386032104,4.355670267846301,13.197999000549316,"Joey Gallo",14128,608336
"Rafael Ortega","CHC",103,330,11,44,33,12,0.09090909,0.212121212,0.172297297,0.348837209,0.29054054,0.359756097,0.462837837,0.3546135226885478,0.311,122.34805320580294,0.3712520538829267,9.759853006121388,-5.044160336256027,1.5822333959410029,13.143099784851074,"Rafael Ortega",10323,542364
"Dylan Carlson","STL",149,619,18,79,65,2,0.092084006,0.24555735,0.171586716,0.331578947,0.265682656,0.343042071,0.437269372,0.33581167691713804,0.322,111.45543971152256,-0.03454589773900807,8.992583274456527,-5.856059312820435,2.395417317753425,12.94950008392334,"Dylan Carlson",20126,666185
"Ramón Urías","BAL",85,296,7,33,38,1,0.094594594,0.256756756,0.133587786,0.368715083,0.278625954,0.361486486,0.41221374,0.34067302902002594,0.344,114.63468263036422,-0.7956902286969125,4.507986884186908,-4.129211187362671,1.0554296276971646,12.934000015258789,"Ramon Urias",18795,602104
"Mike Trout","LAA",36,146,8,23,18,2,0.184931506,0.280821917,0.29059829,0.455882352,0.333333333,0.465753424,0.623931623,0.45073862194169495,0.425,189.15439794741047,0.5222113472409546,16.458885171563146,-0.04742699861526489,2.1475132838625632,12.684000015258789,"Mike Trout",10155,545361
"Aledmys Díaz","HOU",84,319,8,28,45,0,0.050156739,0.194357366,0.146258503,0.303571428,0.258503401,0.31661442,0.404761904,0.3107811740682095,0.319,97.27059059461452,-0.6498846763279289,-1.715895031625227,5.228823184967041,1.4487661764361424,12.585000991821289,"Aledmys Diaz",15937,649557
"Garrett Cooper","MIA",71,250,9,30,33,1,0.12,0.272,0.181395349,0.374100719,0.28372093,0.38,0.465116279,0.36689442324638366,0.362,128.96228638896795,-2.328147480962798,6.889500027314767,-6.948511123657227,0.8345113224960368,12.352999687194824,"Garrett Cooper",15279,643265
"Rhys Hoskins","PHI",107,443,27,64,71,3,0.106094808,0.243792325,0.28277635,0.26953125,0.246786632,0.334085778,0.529562982,0.3644837578317113,0.378,127.32054036877595,-2.1784252589568496,13.229361351602925,-8.81732702255249,1.9316577245825741,12.211999893188477,"Rhys Hoskins",16472,656555
"Dansby Swanson","ATL",160,653,27,78,88,9,0.079632465,0.255742725,0.200680272,0.296758104,0.248299319,0.311349693,0.448979591,0.3224367261116887,0.332,99.13853501104396,1.7355758750345558,1.0194356687006607,9.847002744674683,3.284835179520223,12.15679931640625,"Dansby Swanson",18314,621020
"Yandy Díaz","TBR",134,541,13,62,64,1,0.127541589,0.157116451,0.131182796,0.285714285,0.255913978,0.353049907,0.387096774,0.3246419487496772,0.332,110.25768182609563,-2.441442413488403,4.352917452147275,-5.784684836864471,1.7160211358031416,12.053899765014648,"Yandy Diaz",16578,650490
"David Peralta","ARI",150,538,8,57,63,2,0.085501858,0.171003717,0.143737166,0.303341902,0.258726899,0.32527881,0.402464065,0.3141671168469937,0.293,94.91018751802692,1.3291585897095501,-2.156872869414815,-0.05411958694458008,1.5868945638406267,12.029999732971191,"David Peralta",2136,444482
"Franmil Reyes","CLE",115,466,30,57,85,4,0.092274678,0.319742489,0.267942584,0.314049586,0.253588516,0.324034334,0.5215311,0.3542565390564196,0.353,127.86972951246558,-2.0874929507263005,13.813371195166148,-12.613967776298523,1.7220633336389797,11.940999984741211,"Franmil Reyes",14566,614177
"Mike Yastrzemski","SFG",139,532,25,75,71,4,0.095864661,0.246240601,0.232905983,0.253968253,0.224358974,0.310734463,0.457264957,0.32583450524585295,0.318,106.33824798264672,1.615919662406668,5.908595591066019,-1.1855792999267578,2.2620341464968514,11.816399574279785,"Mike Yastrzemski",14854,573262
"Akil Baddoo","DET",124,461,13,60,55,18,0.097613882,0.264642082,0.176755448,0.334519572,0.259079903,0.329718004,0.435835351,0.3287516450104506,0.309,108.30222783498718,2.5088851714972407,7.194834946542068,-6.0614378452301025,1.6982579118742205,11.725101470947266,"Akil Baddoo",22168,668731
"Michael Brantley","HOU",121,508,8,68,47,1,0.064960629,0.104330708,0.125799574,0.337408312,0.311300639,0.362204724,0.437100213,0.34652522623656534,0.361,121.42551919590257,-0.8268704374786466,12.49904716963848,-8.667783737182617,2.1303415002557773,11.490798950195312,"Michael Brantley",4106,488726
"Trevor Story","COL",142,595,24,88,75,20,0.08907563,0.233613445,0.220532319,0.29347826,0.25095057,0.329411764,0.471482889,0.34078573255876665,0.335,97.97500933240296,1.9260784008074552,0.39221305484501734,1.321561336517334,2.1720695115947413,11.43899917602539,"Trevor Story",12564,596115
"J.T. Realmuto","PHI",134,537,17,64,73,13,0.089385474,0.240223463,0.176470588,0.325301204,0.262605042,0.34264432,0.43907563,0.3356284449871321,0.329,108.567030006476,3.0065336141269654,8.863217958736277,19.379186391830444,4.637256629198547,11.289999008178711,"J.T. Realmuto",11739,592663
"Tyrone Taylor","MIL",93,271,12,33,43,6,0.073800738,0.217712177,0.209876543,0.277456647,0.24691358,0.32103321,0.456790123,0.33258929936974135,0.314,106.88217444920743,2.010770678985864,4.3851068665865975,-0.19869303703308105,1.3308186284833508,11.197800636291504,"Tyrone Taylor",13675,621438
"Jed Lowrie","OAK",139,512,14,55,69,0,0.095703125,0.2109375,0.153172866,0.289085545,0.245076586,0.318359375,0.398249452,0.31122797482634246,0.343,101.25332716599766,-1.7797047775238752,-0.9940414703344409,-7.782911539077759,0.8797979927650743,11.165000915527344,"Jed Lowrie",4418,476704
"Kolten Wong","MIL",116,492,14,70,50,12,0.06300813,0.168699186,0.175280899,0.304843304,0.271910112,0.335365853,0.447191011,0.3365938156054122,0.308,109.48477096674125,1.8383609680458903,7.7790824915679035,1.7767900079488754,2.6121817084147616,11.109301567077637,"Kolten Wong",12532,543939
"Tyler Stephenson","CIN",132,402,10,56,45,0,0.101990049,0.186567164,0.145714286,0.333333333,0.285714285,0.365671641,0.431428571,0.34612178847082237,0.324,110.95649853735094,-2.000326131237671,3.6068614111454593,0.7485942840576172,1.7881539813192542,11.09000015258789,"Tyler Stephenson",17988,663886
"Whit Merrifield","KCR",162,720,10,97,74,40,0.055555555,0.143055555,0.11746988,0.309058614,0.277108433,0.316666666,0.394578313,0.30623238880876374,0.301,89.2998547610978,6.585574676282704,-2.8468691114994087,4.259984374046326,2.6165735423655803,10.992899894714355,"Whit Merrifield",11281,593160
"Mike Zunino","TBR",109,375,33,64,62,0,0.090666666,0.352,0.342342342,0.23076923,0.216216216,0.301333333,0.558558558,0.3584973629315694,0.354,133.1363165281403,-0.18936911667697132,15.024425688955608,12.71018648147583,4.070093149937302,10.885001182556152,"Mike Zunino",13265,572287
"Daulton Varsho","ARI",95,315,11,41,38,6,0.095238095,0.212698412,0.190140845,0.286407766,0.246478873,0.318471337,0.436619718,0.32203926802448135,0.323,100.0264193009147,2.867811805801466,2.878406272963691,4.746104598045349,1.823490319672566,10.809998512268066,"Daulton Varsho",19918,662139
"Chas McCormick","HOU",108,320,14,47,50,4,0.078125,0.325,0.190140845,0.341040462,0.257042253,0.31875,0.447183098,0.32652269545942547,0.311,107.90831357827479,-1.238378751091659,1.8600100658721028,8.265762090682983,2.115308476920028,10.779200553894043,"Chas McCormick",19599,676801
"Alex Verdugo","BOS",146,604,13,88,63,6,0.084437086,0.158940397,0.137867647,0.327272727,0.288602941,0.350993377,0.426470588,0.3338870364288024,0.342,106.04207391580589,-0.2756096792872995,4.192512386297398,-6.37121319770813,1.8576735406081737,10.730999946594238,"Alex Verdugo",17027,657077
"Luis Arraez","MIN",121,479,2,58,42,2,0.089770354,0.100208768,0.081775701,0.322916666,0.294392523,0.356993736,0.376168224,0.32100153081821947,0.337,104.6047237730855,-0.18959105387330055,2.5108901141041304,-2.782772231847048,1.6192149280272636,10.660000801086426,"Luis Arraez",18568,650333
"Sean Murphy","OAK",119,448,17,47,59,0,0.089285714,0.254464285,0.188295165,0.256603773,0.216284987,0.305803571,0.404580152,0.3092813115300877,0.337,99.9378212264274,-3.4796505423728377,-3.5137558697218694,20.78916645050049,3.272218097695358,10.422999382019043,"Sean Murphy",19352,669221
"Jake Fraley","SEA",78,265,9,27,36,10,0.173584905,0.267924528,0.158878505,0.264705882,0.210280373,0.352272727,0.369158878,0.32248633918653424,0.335,108.51411022185499,1.7233840050175786,4.485788033908535,-2.5772819705307484,1.1022667823877224,10.406000137329102,"Jake Fraley",19260,641584
"Evan Longoria","SFG",81,291,13,45,46,1,0.120274914,0.233676975,0.221343873,0.304597701,0.260869565,0.350515463,0.482213438,0.3519298604556492,0.351,123.29801954952298,-1.0066492864862084,7.624313383879047,2.23466694355011,1.966871282115663,10.16100025177002,"Evan Longoria",9368,446334
"Robbie Grossman","DET",156,671,23,88,67,20,0.14605067,0.230998509,0.175942549,0.285714285,0.238779174,0.357249626,0.414721723,0.33744881783161795,0.334,114.17955779016063,2.715879448922351,14.364842393690829,-11.942974090576172,2.5492977103096424,9.689599990844727,"Robbie Grossman",5254,543257
"Jacob Stallings","PIT",112,427,8,38,53,0,0.114754098,0.199063231,0.122994653,0.296819787,0.245989304,0.334894613,0.368983957,0.31187709391256685,0.314,92.29249994139577,-0.9949329015798867,-5.184688169082374,21.486456394195557,3.070117031532373,9.526000022888184,"Jacob Stallings",13723,607732
"Yoán Moncada","CHW",144,616,14,74,61,3,0.136363636,0.254870129,0.148076923,0.35042735,0.263461538,0.375,0.411538461,0.34715657961077806,0.353,120.04944350639202,-1.013536838348955,14.107622564791413,2.1637614369392395,3.7490093823221455,9.354000091552734,"Yoan Moncada",17232,660162
"Andrew Benintendi","KCR",134,538,17,63,73,8,0.066914498,0.180297397,0.166328601,0.309090909,0.275862068,0.324022346,0.442190669,0.3281785274129118,0.331,104.13050150927123,-2.5064189583063126,0.21432151715253323,-4.407692313194275,1.4287885292105815,9.343999862670898,"Andrew Benintendi",17901,643217
"Josh Bell","WSN",144,568,27,75,88,0,0.114436619,0.177816901,0.214859438,0.27613941,0.261044176,0.346830985,0.475903614,0.35182300389023635,0.367,119.2290945758828,-3.912833343958482,9.99163587752097,-7.213062047958374,2.1880763071935987,9.231000900268555,"Josh Bell",13145,605137
"Patrick Wisdom","CHC",106,375,28,54,61,4,0.085333333,0.408,0.286982249,0.318471337,0.23076923,0.304812834,0.517751479,0.34632685149323206,0.321,116.96241850596911,-0.370786564424634,7.726999254832938,2.7804770171642303,2.3142834494034976,9.210000991821289,"Patrick Wisdom",13602,621550
"Steven Duggar","SFG",107,297,8,45,35,7,0.09090909,0.296296296,0.179104478,0.354651162,0.257462686,0.329966329,0.436567164,0.3273485659742031,0.305,107.32225927066156,2.336034714244306,5.104561921298634,2.729433238506317,1.7839855566510128,9.175999641418457,"Steven Duggar",17719,621453
"Brett Phillips","TBR",119,292,13,50,44,14,0.113013698,0.386986301,0.221343874,0.302325581,0.205533596,0.3,0.42687747,0.3126118072148027,0.284,102.12801570795078,3.1078491441439837,3.868630283637521,8.645676493644714,2.2585744644326438,9.037800788879395,"Brett Phillips",14735,621433
"Jean Segura","PHI",131,567,14,76,58,9,0.068783068,0.137566137,0.145914397,0.316901408,0.289883268,0.348056537,0.435797665,0.3375126980972968,0.319,109.79163500095301,1.1930551775731146,8.260875801242038,7.5537872314453125,3.4919124676825457,8.971199035644531,"Jean Segura",5933,516416
"Nicky Lopez","KCR",151,565,2,78,43,22,0.086725663,0.130973451,0.078470825,0.346698113,0.299798792,0.365280289,0.378269617,0.3286870972372955,0.283,104.47418016492274,5.3181455105077475,8.413169165337873,26.651874542236328,5.458245917529004,8.918999671936035,"Nicky Lopez",19339,670032
"Jesús Sánchez","MIA",64,251,14,27,36,0,0.079681274,0.310756972,0.237885463,0.31617647,0.251101321,0.318725099,0.488986784,0.3390894921556596,0.333,110.89143523786393,-1.4044280697125942,2.075786964822261,-1.2759531736373901,0.9239939738350661,8.918000221252441,"Jesus Sanchez",19913,660821
"Eddie Rosario","- - -",111,412,14,42,62,11,0.063106796,0.148058252,0.176781003,0.272727272,0.258575197,0.304878048,0.4353562,0.3160840797715071,0.319,99.7931916559203,0.5291683541145176,0.5984298438409823,-4.54667199566029,1.0122515705252844,8.812201023101807,"Eddie Rosario",12155,592696
"Austin Hays","BAL",131,529,22,73,71,4,0.052930056,0.202268431,0.204918033,0.286111111,0.25614754,0.30798479,0.461065573,0.32839282723887336,0.316,106.33603210702611,-0.8506974312476814,3.2529977849807583,-2.9608170986175537,1.8476426787472828,8.519200325012207,"Austin Hays",19363,669720
"Trent Grisham","SDP",132,527,15,61,62,13,0.102466793,0.225806451,0.170995671,0.292168674,0.242424242,0.326996197,0.413419913,0.3203937481832868,0.309,104.2208321485086,2.7711917916312814,5.602948518596913,2.0009295642375946,2.5341048797647563,8.393599510192871,"Trent Grisham",18564,663757
"Gavin Sheets","CHW",54,179,11,23,34,0,0.089385474,0.223463687,0.25625,0.263636363,0.25,0.324022346,0.50625,0.35182328697023446,0.337,123.20308659475371,-1.128026889404282,3.957088924544613,-5.388543367385864,0.4717413827397349,8.328999519348145,"Gavin Sheets",19901,657757
"Jorge Soler","- - -",149,602,27,74,70,0,0.111295681,0.235880398,0.209302325,0.25,0.222868217,0.316498316,0.432170542,0.32323137527764445,0.359,99.68538774843468,-3.3125278814695776,-3.1588010356022895,-17.765916347503662,-0.04726105789493085,8.326700925827026,"Jorge Soler",14221,624585
"Lane Thomas","- - -",77,264,7,35,28,6,0.140151515,0.238636363,0.17699115,0.29299363,0.234513274,0.34090909,0.411504424,0.3277592597805502,0.322,103.83550385514107,0.61525460309349,1.9043159746617793,-1.749229222536087,0.9030440564355418,8.313999652862549,"Lane Thomas",16939,657041
"Jace Peterson","MIL",94,302,6,36,31,10,0.125827814,0.225165562,0.119691119,0.310160427,0.247104247,0.347682119,0.366795366,0.3183866658352858,0.319,97.65166509396408,2.029038699576631,1.1261915724454723,-2.7885247468948364,0.8485468705284605,8.255000114440918,"Jace Peterson",12325,607054
"Thairo Estrada","SFG",52,132,7,19,22,1,0.068181818,0.174242424,0.20661157,0.285714285,0.272727272,0.333333333,0.479338842,0.34602313551283975,0.313,119.45914841965953,0.6541403606534004,3.924119677422274,3.3516347408294678,1.1733248659395417,8.16200065612793,"Thairo Estrada",16426,642731
"Kevin Kiermaier","TBR",122,390,4,54,37,9,0.084615384,0.253846153,0.129310345,0.345381526,0.258620689,0.328205128,0.387931034,0.3102819656895608,0.283,100.55356758915703,4.29691057652235,4.561235015044193,10.409174919128418,2.8417186779904533,8.036999702453613,"Kevin Kiermaier",11038,595281
"Eric Hosmer","SDP",151,565,12,53,65,5,0.084955752,0.175221238,0.125736738,0.3125,0.269155206,0.336879432,0.394891944,0.31946853365338146,0.326,103.6195210358069,-3.750160207040608,-1.146724861644909,-9.11121392250061,0.870750830222681,8.021000862121582,"Eric Hosmer",3516,543333
"Ji Man Choi","TBR",83,305,11,36,45,0,0.147540983,0.285245901,0.182170543,0.3,0.22868217,0.347540983,0.410852713,0.3341434318511212,0.342,116.67854437521945,0.3567605202551931,6.584924532997376,-6.115832149982452,1.0954220734846092,8.015999794006348,"Ji Man Choi",5452,596847
"Austin Nola","SDP",56,194,2,15,29,0,0.072164948,0.097938144,0.104046243,0.292207792,0.2716763,0.340206185,0.375722543,0.3155428619728875,0.301,101.06816680389596,-0.23271797318011522,0.031090081135478176,5.503681719303131,1.207173607929551,7.889999866485596,"Austin Nola",15941,543592
"Jo Adell","LAA",35,140,4,17,26,2,0.057142857,0.228571428,0.161538461,0.29787234,0.246153846,0.294964028,0.407692307,0.30277763081969117,0.312,89.16609333398272,-0.4557129363529384,-2.3127269545788396,-1.148025244474411,0.13419730349396602,7.809999942779541,"Jo Adell",20220,666176
"Nico Hoerner","CHC",44,170,0,13,16,5,0.1,0.147058823,0.067114094,0.36,0.302013422,0.382352941,0.369127516,0.32954030336734064,0.32,106.05258342908857,-0.18750153202563524,1.1223948716582082,8.256194174289703,1.5119324174845872,7.7546000480651855,"Nico Hoerner",21479,663538
"Joc Pederson","- - -",137,481,18,55,61,2,0.081081081,0.243243243,0.184149184,0.280936454,0.237762237,0.309771309,0.421911421,0.3153147392610007,0.333,95.88059946952878,-1.160901363240555,-3.6833732860282677,-9.46690958738327,0.29833609649616577,7.705899596214294,"Joc Pederson",11899,592626
"Alcides Escobar","WSN",75,349,4,53,28,3,0.048710601,0.160458452,0.115987461,0.33716475,0.288401253,0.340057636,0.404388714,0.32458725648929476,0.309,101.52816463415469,-0.11084358277730644,0.56811426983605,1.5763466358184814,1.388274915399082,7.5632004737854,"Alcides Escobar",6310,444876
"Wil Myers","SDP",146,500,17,56,63,8,0.108,0.282,0.178733032,0.333333333,0.255656108,0.334,0.43438914,0.3304205283103698,0.295,110.73739033058632,0.245954857673496,7.0806002925610265,-1.0749387741088867,2.2830769223816967,7.461000442504883,"Wil Myers",10047,571976
"Brad Miller","PHI",140,377,20,53,49,3,0.119363395,0.297082228,0.226586103,0.276381909,0.226586102,0.320954907,0.453172205,0.3313979981740316,0.345,105.81759774164634,-0.2426852115895599,2.549423236885474,-8.183437824249268,0.7024138924541373,7.407200336456299,"Brad Miller",12775,543543
"Brian Anderson","MIA",67,264,7,24,28,5,0.098484848,0.246212121,0.128755365,0.316770186,0.248927038,0.337121212,0.377682403,0.3143192063306124,0.299,94.79284658629706,1.3047461120877415,-0.4453082679742799,1.9185180068016052,1.0352192464502843,7.336000442504883,"Brian Anderson",18289,605119
"Jason Castro","HOU",66,179,8,22,21,0,0.139664804,0.301675977,0.208053692,0.310344827,0.234899328,0.355932203,0.44295302,0.34711236134171486,0.376,121.822290286024,-0.032903376733884215,4.749601441186952,0.9998028576374054,1.1918042131617335,7.269000053405762,"Jason Castro",8722,488771
"J.D. Davis","NYM",73,211,5,18,23,1,0.113744075,0.322274881,0.150837988,0.425925925,0.284916201,0.383886255,0.435754189,0.35743479898997715,0.336,127.65592779662369,-0.5243723762687296,6.904415061258909,-0.661090612411499,1.3353730939444919,7.25399923324585,"J.D. Davis",16219,605204
